id;V1;V2;V3;V4;V5;V6;V7;V8;V9;LOCALIDAD;PARAMETRO;ANO
I1367;0;0;0.0608;0.9854;0.2374;0.003;0;0;0.0001;La31.25Lo66.25;WS10M;a1982
I1368;0;0;0.064;0.9885;0.231;0.0029;0;0;0.0001;La31.25Lo66.25;WS10M;a1983
I1369;0;0;0.0608;0.9854;0.2374;0.003;0;0;0.0001;La31.25Lo66.25;WS10M;a1984
I1370;0;0;0.0786;0.9971;0.2066;0.0024;0;0;0.0001;La31.25Lo66.25;WS10M;a1985
I1371;0;0;0.0464;0.9651;0.271;0.0038;0;0;0.0001;La31.25Lo66.25;WS10M;a1986
I1372;0;0;0.0452;0.9626;0.2745;0.0039;0;0;0.0002;La31.25Lo66.25;WS10M;a1987
I1373;0;0;0.1027;0.9996;0.176;0.0018;0;0;0.0001;La31.25Lo66.25;WS10M;a1988
I1374;0;0;0.0477;0.9675;0.2675;0.0037;0;0;0.0001;La31.25Lo66.25;WS10M;a1989
I1375;0;0;0.0786;0.9971;0.2066;0.0024;0;0;0.0001;La31.25Lo66.25;WS10M;a1990
I1376;0;0;0.071;0.9935;0.2185;0.0026;0;0;0.0001;La31.25Lo66.25;WS10M;a1991
I1377;0;0;0.0561;0.9802;0.2471;0.0032;0;0;0.0001;La31.25Lo66.25;WS10M;a1992
I1378;0;0;0.0624;0.987;0.2341;0.0029;0;0;0.0001;La31.25Lo66.25;WS10M;a1993
I1379;0;0;0.0786;0.9971;0.2066;0.0024;0;0;0.0001;La31.25Lo66.25;WS10M;a1994
I1380;0;0;0.0786;0.9971;0.2066;0.0024;0;0;0.0001;La31.25Lo66.25;WS10M;a1995
I1381;0;0;0.0439;0.96;0.278;0.004;0;0;0.0002;La31.25Lo66.25;WS10M;a1996
I1382;0;0;0.0452;0.9626;0.2745;0.0039;0;0;0.0002;La31.25Lo66.25;WS10M;a1997
I1383;0;0;0.0393;0.9489;0.2925;0.0044;0;0;0.0002;La31.25Lo66.25;WS10M;a1998
I1384;0;0;0.0868;0.9993;0.1951;0.0021;0;0;0.0001;La31.25Lo66.25;WS10M;a1999
I1385;0;0;0.0826;0.9984;0.2008;0.0022;0;0;0.0001;La31.25Lo66.25;WS10M;a2000
I1386;0;0;0.0504;0.9721;0.2606;0.0036;0;0;0.0001;La31.25Lo66.25;WS10M;a2001
I1387;0;0;0.0624;0.987;0.2341;0.0029;0;0;0.0001;La31.25Lo66.25;WS10M;a2002
I1388;0;0;0.0728;0.9945;0.2155;0.0025;0;0;0.0001;La31.25Lo66.25;WS10M;a2003
I1389;0;0;0.0331;0.93;0.315;0.0051;0;0;0.0002;La31.25Lo66.25;WS10M;a2004
I1390;0;0;0.0439;0.96;0.278;0.004;0;0;0.0002;La31.25Lo66.25;WS10M;a2005
I1391;0;0;0.0464;0.9651;0.271;0.0038;0;0;0.0001;La31.25Lo66.25;WS10M;a2006
I1392;0;0;0.0847;0.9989;0.1979;0.0022;0;0;0.0001;La31.25Lo66.25;WS10M;a2007
I1393;0;0;0.1077;0.9989;0.1708;0.0017;0;0;0.0001;La31.25Lo66.25;WS10M;a2008
I1394;0;0;0.0728;0.9945;0.2155;0.0025;0;0;0.0001;La31.25Lo66.25;WS10M;a2009
I1395;0;0;0.0692;0.9924;0.2216;0.0027;0;0;0.0001;La31.25Lo66.25;WS10M;a2010
I1396;0;0;0.071;0.9935;0.2185;0.0026;0;0;0.0001;La31.25Lo66.25;WS10M;a2011
I1397;0;0;0.0477;0.9675;0.2675;0.0037;0;0;0.0001;La31.25Lo66.25;WS10M;a2012
I1398;0;0;0.0416;0.9546;0.2852;0.0042;0;0;0.0002;La31.25Lo66.25;WS10M;a2013
I1399;0;0;0.0382;0.946;0.2962;0.0045;0;0;0.0002;La31.25Lo66.25;WS10M;a2014
I1400;0;0;0.0547;0.9783;0.2505;0.0033;0;0;0.0001;La31.25Lo66.25;WS10M;a2015
I1401;0;0;0.0547;0.9783;0.2505;0.0033;0;0;0.0001;La31.25Lo66.25;WS10M;a2016
I1402;0;0;0.0518;0.9742;0.2572;0.0035;0;0;0.0001;La31.25Lo66.25;WS10M;a2017
I1403;0;0;0.0826;0.9984;0.2008;0.0022;0;0;0.0001;La31.25Lo66.25;WS10M;a2018
I1404;0;0;0.1155;0.9971;0.1632;0.0016;0;0;0.0001;La31.25Lo66.25;WS10M;a2019
I1405;0;0;0.0119;0.7853;0.4544;0.0106;0;0;0.0002;La31.25Lo65.75;WS50M;a1981
I1406;0;0;0.004;0.6123;0.6017;0.0202;0.0001;0;0.0003;La31.25Lo65.75;WS50M;a1982
I1407;0;0;0.0054;0.6584;0.5629;0.0172;0;0;0.0003;La31.25Lo65.75;WS50M;a1983
I1408;0;0;0.0074;0.7094;0.5198;0.0143;0;0;0.0003;La31.25Lo65.75;WS50M;a1984
I1409;0;0;0.0085;0.7317;0.5008;0.0132;0;0;0.0003;La31.25Lo65.75;WS50M;a1985
I1410;0;0;0.0032;0.5777;0.6308;0.0228;0.0001;0;0.0004;La31.25Lo65.75;WS50M;a1986
I1411;0;0;0.0022;0.5205;0.679;0.0277;0.0001;0;0.0004;La31.25Lo65.75;WS50M;a1987
I1412;0;0;0.0071;0.7038;0.5245;0.0146;0;0;0.0003;La31.25Lo65.75;WS50M;a1988
I1413;0;0;0.0017;0.4868;0.7074;0.031;0.0001;0;0.0004;La31.25Lo65.75;WS50M;a1989
I1414;0;0;0.0069;0.6982;0.5293;0.0149;0;0;0.0003;La31.25Lo65.75;WS50M;a1990
I1415;0;0;0.0052;0.6527;0.5678;0.0176;0;0;0.0003;La31.25Lo65.75;WS50M;a1991
I1416;0;0;0.003;0.5662;0.6405;0.0237;0.0001;0;0.0004;La31.25Lo65.75;WS50M;a1992
I1417;0;0;0.0046;0.6354;0.5823;0.0187;0;0;0.0003;La31.25Lo65.75;WS50M;a1993
I1418;0;0;0.0052;0.6527;0.5678;0.0176;0;0;0.0003;La31.25Lo65.75;WS50M;a1994
I1419;0;0;0.0058;0.6698;0.5533;0.0165;0;0;0.0003;La31.25Lo65.75;WS50M;a1995
I1420;0;0;0.0036;0.595;0.6162;0.0215;0.0001;0;0.0003;La31.25Lo65.75;WS50M;a1996
I1421;0;0;0.0022;0.5205;0.679;0.0277;0.0001;0;0.0004;La31.25Lo65.75;WS50M;a1997
I1422;0;0;0.0043;0.6239;0.592;0.0194;0.0001;0;0.0003;La31.25Lo65.75;WS50M;a1998
I1423;0;0;0.0056;0.6641;0.5581;0.0169;0;0;0.0003;La31.25Lo65.75;WS50M;a1999
I1424;0;0;0.0074;0.7094;0.5198;0.0143;0;0;0.0003;La31.25Lo65.75;WS50M;a2000
I1425;0;0;0.0058;0.6698;0.5533;0.0165;0;0;0.0003;La31.25Lo65.75;WS50M;a2001
I1426;0;0;0.0056;0.6641;0.5581;0.0169;0;0;0.0003;La31.25Lo65.75;WS50M;a2002
I1427;0;0;0.0052;0.6527;0.5678;0.0176;0;0;0.0003;La31.25Lo65.75;WS50M;a2003
I1428;0;0;0.0019;0.5035;0.6932;0.0293;0.0001;0;0.0004;La31.25Lo65.75;WS50M;a2004
I1429;0;0;0.0035;0.5892;0.6211;0.0219;0.0001;0;0.0003;La31.25Lo65.75;WS50M;a2005
I1430;0;0;0.0023;0.5261;0.6742;0.0271;0.0001;0;0.0004;La31.25Lo65.75;WS50M;a2006
I1431;0;0;0.0115;0.7801;0.459;0.0109;0;0;0.0002;La31.25Lo65.75;WS50M;a2007
I1432;0;0;0.0076;0.715;0.515;0.014;0;0;0.0003;La31.25Lo65.75;WS50M;a2008
I1433;0;0;0.0056;0.6641;0.5581;0.0169;0;0;0.0003;La31.25Lo65.75;WS50M;a2009
I1434;0;0;0.0056;0.6641;0.5581;0.0169;0;0;0.0003;La31.25Lo65.75;WS50M;a2010
I1435;0;0;0.006;0.6755;0.5485;0.0162;0;0;0.0003;La31.25Lo65.75;WS50M;a2011
I1436;0;0;0.0032;0.5777;0.6308;0.0228;0.0001;0;0.0004;La31.25Lo65.75;WS50M;a2012
I1437;0;0;0.0026;0.5432;0.6598;0.0256;0.0001;0;0.0004;La31.25Lo65.75;WS50M;a2013
I1438;0;0;0.0023;0.5261;0.6742;0.0271;0.0001;0;0.0004;La31.25Lo65.75;WS50M;a2014
I1439;0;0;0.0066;0.6926;0.5341;0.0152;0;0;0.0003;La31.25Lo65.75;WS50M;a2015
I1440;0;0;0.0058;0.6698;0.5533;0.0165;0;0;0.0003;La31.25Lo65.75;WS50M;a2016
I1441;0;0;0.0052;0.6527;0.5678;0.0176;0;0;0.0003;La31.25Lo65.75;WS50M;a2017
I1442;0;0;0.0091;0.7426;0.4914;0.0126;0;0;0.0003;La31.25Lo65.75;WS50M;a2018
I1443;0;0;0.0135;0.8058;0.4363;0.0098;0;0;0.0002;La31.25Lo65.75;WS50M;a2019
I1444;0;0.0034;0.7001;0.5261;0.0203;0.0001;0;0;0;La31.25Lo65.75;WS10M;a1981
I1445;0;0.0011;0.5528;0.6527;0.0327;0.0001;0;0;0;La31.25Lo65.75;WS10M;a1982
I1446;0;0.0015;0.5863;0.6239;0.0294;0.0001;0;0;0;La31.25Lo65.75;WS10M;a1983
I1447;0;0.0016;0.5998;0.6123;0.0282;0.0001;0;0;0;La31.25Lo65.75;WS10M;a1984
I1448;0;0.002;0.6267;0.5892;0.0258;0.0001;0;0;0;La31.25Lo65.75;WS10M;a1985
I1449;0;0.0007;0.4868;0.7094;0.0401;0.0002;0;0;0;La31.25Lo65.75;WS10M;a1986
I1450;0;0.0006;0.4738;0.7206;0.0418;0.0002;0;0;0;La31.25Lo65.75;WS10M;a1987
I1451;0;0.0022;0.6402;0.5777;0.0247;0.0001;0;0;0;La31.25Lo65.75;WS10M;a1988
I1452;0;0.0006;0.4738;0.7206;0.0418;0.0002;0;0;0;La31.25Lo65.75;WS10M;a1989
I1453;0;0.0018;0.6133;0.6008;0.027;0.0001;0;0;0;La31.25Lo65.75;WS10M;a1990
I1454;0;0.0015;0.5931;0.6181;0.0288;0.0001;0;0;0;La31.25Lo65.75;WS10M;a1991
I1455;0;0.001;0.5394;0.6641;0.034;0.0001;0;0;0;La31.25Lo65.75;WS10M;a1992
I1456;0;0.0012;0.5662;0.6412;0.0313;0.0001;0;0;0;La31.25Lo65.75;WS10M;a1993
I1457;0;0.0015;0.5931;0.6181;0.0288;0.0001;0;0;0;La31.25Lo65.75;WS10M;a1994
I1458;0;0.0014;0.5796;0.6296;0.03;0.0001;0;0;0;La31.25Lo65.75;WS10M;a1995
I1459;0;0.0008;0.5129;0.6869;0.037;0.0002;0;0;0;La31.25Lo65.75;WS10M;a1996
I1460;0;0.0006;0.4738;0.7206;0.0418;0.0002;0;0;0;La31.25Lo65.75;WS10M;a1997
I1461;0;0.001;0.5394;0.6641;0.034;0.0001;0;0;0;La31.25Lo65.75;WS10M;a1998
I1462;0;0.0019;0.62;0.595;0.0264;0.0001;0;0;0;La31.25Lo65.75;WS10M;a1999
I1463;0;0.0023;0.6469;0.5719;0.0242;0.0001;0;0;0;La31.25Lo65.75;WS10M;a2000
I1464;0;0.0014;0.5796;0.6296;0.03;0.0001;0;0;0;La31.25Lo65.75;WS10M;a2001
I1465;0;0.0014;0.5796;0.6296;0.03;0.0001;0;0;0;La31.25Lo65.75;WS10M;a2002
I1466;0;0.0012;0.5662;0.6412;0.0313;0.0001;0;0;0;La31.25Lo65.75;WS10M;a2003
I1467;0;0.0006;0.4674;0.7261;0.0426;0.0002;0;0;0;La31.25Lo65.75;WS10M;a2004
I1468;0;0.0009;0.5261;0.6755;0.0355;0.0001;0;0;0;La31.25Lo65.75;WS10M;a2005
I1469;0;0.0007;0.4868;0.7094;0.0401;0.0002;0;0;0;La31.25Lo65.75;WS10M;a2006
I1470;0;0.0027;0.667;0.5547;0.0227;0.0001;0;0;0;La31.25Lo65.75;WS10M;a2007
I1471;0;0.0025;0.6603;0.5604;0.0232;0.0001;0;0;0;La31.25Lo65.75;WS10M;a2008
I1472;0;0.0014;0.5796;0.6296;0.03;0.0001;0;0;0;La31.25Lo65.75;WS10M;a2009
I1473;0;0.0015;0.5931;0.6181;0.0288;0.0001;0;0;0;La31.25Lo65.75;WS10M;a2010
I1474;0;0.0015;0.5931;0.6181;0.0288;0.0001;0;0;0;La31.25Lo65.75;WS10M;a2011
I1475;0;0.0008;0.5063;0.6926;0.0377;0.0002;0;0;0;La31.25Lo65.75;WS10M;a2012
I1476;0;0.0007;0.4933;0.7038;0.0393;0.0002;0;0;0;La31.25Lo65.75;WS10M;a2013
I1477;0;0.0006;0.4738;0.7206;0.0418;0.0002;0;0;0;La31.25Lo65.75;WS10M;a2014
I1478;0;0.0015;0.5863;0.6239;0.0294;0.0001;0;0;0;La31.25Lo65.75;WS10M;a2015
I1479;0;0.0015;0.5931;0.6181;0.0288;0.0001;0;0;0;La31.25Lo65.75;WS10M;a2016
I1480;0;0.0011;0.5528;0.6527;0.0327;0.0001;0;0;0;La31.25Lo65.75;WS10M;a2017
I1481;0;0.0022;0.6402;0.5777;0.0247;0.0001;0;0;0;La31.25Lo65.75;WS10M;a2018
I1482;0;0.0032;0.6935;0.5318;0.0207;0.0001;0;0;0;La31.25Lo65.75;WS10M;a2019
I1483;0;0;0.0224;0.8804;0.367;0.0068;0;0;0.0002;La31.25Lo65.25;WS50M;a1981
I1484;0;0;0.0088;0.7372;0.4961;0.0129;0;0;0.0003;La31.25Lo65.25;WS50M;a1982
I1485;0;0;0.0135;0.8058;0.4363;0.0098;0;0;0.0002;La31.25Lo65.25;WS50M;a1983
I1486;0;0;0.0127;0.7956;0.4453;0.0102;0;0;0.0002;La31.25Lo65.25;WS50M;a1984
I1487;0;0;0.0119;0.7853;0.4544;0.0106;0;0;0.0002;La31.25Lo65.25;WS50M;a1985
I1488;0;0;0.0048;0.6412;0.5774;0.0183;0;0;0.0003;La31.25Lo65.25;WS50M;a1986
I1489;0;0;0.0048;0.6412;0.5774;0.0183;0;0;0.0003;La31.25Lo65.25;WS50M;a1987
I1490;0;0;0.0119;0.7853;0.4544;0.0106;0;0;0.0002;La31.25Lo65.25;WS50M;a1988
I1491;0;0;0.0037;0.6008;0.6114;0.0211;0.0001;0;0.0003;La31.25Lo65.25;WS50M;a1989
I1492;0;0;0.0123;0.7905;0.4498;0.0104;0;0;0.0002;La31.25Lo65.25;WS50M;a1990
I1493;0;0;0.0097;0.7535;0.4821;0.0121;0;0;0.0003;La31.25Lo65.25;WS50M;a1991
I1494;0;0;0.0058;0.6698;0.5533;0.0165;0;0;0.0003;La31.25Lo65.25;WS50M;a1992
I1495;0;0;0.0091;0.7426;0.4914;0.0126;0;0;0.0003;La31.25Lo65.25;WS50M;a1993
I1496;0;0;0.0076;0.715;0.515;0.014;0;0;0.0003;La31.25Lo65.25;WS50M;a1994
I1497;0;0;0.0111;0.7748;0.4636;0.0111;0;0;0.0002;La31.25Lo65.25;WS50M;a1995
I1498;0;0;0.01;0.7589;0.4774;0.0118;0;0;0.0003;La31.25Lo65.25;WS50M;a1996
I1499;0;0;0.004;0.6123;0.6017;0.0202;0.0001;0;0.0003;La31.25Lo65.25;WS50M;a1997
I1500;0;0;0.0127;0.7956;0.4453;0.0102;0;0;0.0002;La31.25Lo65.25;WS50M;a1998
I1501;0;0;0.0097;0.7535;0.4821;0.0121;0;0;0.0003;La31.25Lo65.25;WS50M;a1999
I1502;0;0;0.0164;0.8353;0.4097;0.0086;0;0;0.0002;La31.25Lo65.25;WS50M;a2000
I1503;0;0;0.0135;0.8058;0.4363;0.0098;0;0;0.0002;La31.25Lo65.25;WS50M;a2001
I1504;0;0;0.0111;0.7748;0.4636;0.0111;0;0;0.0002;La31.25Lo65.25;WS50M;a2002
I1505;0;0;0.0123;0.7905;0.4498;0.0104;0;0;0.0002;La31.25Lo65.25;WS50M;a2003
I1506;0;0;0.0058;0.6698;0.5533;0.0165;0;0;0.0003;La31.25Lo65.25;WS50M;a2004
I1507;0;0;0.0107;0.7695;0.4682;0.0113;0;0;0.0002;La31.25Lo65.25;WS50M;a2005
I1508;0;0;0.0062;0.6812;0.5437;0.0159;0;0;0.0003;La31.25Lo65.25;WS50M;a2006
I1509;0;0;0.0246;0.8928;0.3546;0.0064;0;0;0.0002;La31.25Lo65.25;WS50M;a2007
I1510;0;0;0.0192;0.8585;0.388;0.0077;0;0;0.0002;La31.25Lo65.25;WS50M;a2008
I1511;0;0;0.017;0.84;0.4053;0.0084;0;0;0.0002;La31.25Lo65.25;WS50M;a2009
I1512;0;0;0.0159;0.8305;0.414;0.0087;0;0;0.0002;La31.25Lo65.25;WS50M;a2010
I1513;0;0;0.0164;0.8353;0.4097;0.0086;0;0;0.0002;La31.25Lo65.25;WS50M;a2011
I1514;0;0;0.0091;0.7426;0.4914;0.0126;0;0;0.0003;La31.25Lo65.25;WS50M;a2012
I1515;0;0;0.01;0.7589;0.4774;0.0118;0;0;0.0003;La31.25Lo65.25;WS50M;a2013
I1516;0;0;0.0082;0.7261;0.5055;0.0134;0;0;0.0003;La31.25Lo65.25;WS50M;a2014
I1517;0;0;0.017;0.84;0.4053;0.0084;0;0;0.0002;La31.25Lo65.25;WS50M;a2015
I1518;0;0;0.0205;0.8674;0.3795;0.0073;0;0;0.0002;La31.25Lo65.25;WS50M;a2016
I1519;0;0;0.0149;0.8207;0.4229;0.0091;0;0;0.0002;La31.25Lo65.25;WS50M;a2017
I1520;0;0;0.0218;0.8761;0.3711;0.007;0;0;0.0002;La31.25Lo65.25;WS50M;a2018
I1521;0;0;0.0294;0.9159;0.3305;0.0056;0;0;0.0002;La31.25Lo65.25;WS50M;a2019
I1522;0;0.0047;0.7454;0.4868;0.0173;0.0001;0;0;0;La31.25Lo65.25;WS10M;a1981
I1523;0;0.0019;0.62;0.595;0.0264;0.0001;0;0;0;La31.25Lo65.25;WS10M;a1982
I1524;0;0.0029;0.6803;0.5432;0.0217;0.0001;0;0;0;La31.25Lo65.25;WS10M;a1983
I1525;0;0.0021;0.6335;0.5834;0.0253;0.0001;0;0;0;La31.25Lo65.25;WS10M;a1984
I1526;0;0.0022;0.6402;0.5777;0.0247;0.0001;0;0;0;La31.25Lo65.25;WS10M;a1985
I1527;0;0.0007;0.4998;0.6982;0.0385;0.0002;0;0;0;La31.25Lo65.25;WS10M;a1986
I1528;0;0.001;0.5328;0.6698;0.0348;0.0001;0;0;0;La31.25Lo65.25;WS10M;a1987
I1529;0;0.0028;0.6736;0.5489;0.0222;0.0001;0;0;0;La31.25Lo65.25;WS10M;a1988
I1530;0;0.001;0.5394;0.6641;0.034;0.0001;0;0;0;La31.25Lo65.25;WS10M;a1989
I1531;0;0.0023;0.6469;0.5719;0.0242;0.0001;0;0;0;La31.25Lo65.25;WS10M;a1990
I1532;0;0.0021;0.6335;0.5834;0.0253;0.0001;0;0;0;La31.25Lo65.25;WS10M;a1991
I1533;0;0.0013;0.5729;0.6354;0.0307;0.0001;0;0;0;La31.25Lo65.25;WS10M;a1992
I1534;0;0.0018;0.6133;0.6008;0.027;0.0001;0;0;0;La31.25Lo65.25;WS10M;a1993
I1535;0;0.0017;0.6065;0.6065;0.0276;0.0001;0;0;0;La31.25Lo65.25;WS10M;a1994
I1536;0;0.0019;0.62;0.595;0.0264;0.0001;0;0;0;La31.25Lo65.25;WS10M;a1995
I1537;0;0.0018;0.6133;0.6008;0.027;0.0001;0;0;0;La31.25Lo65.25;WS10M;a1996
I1538;0;0.0007;0.4998;0.6982;0.0385;0.0002;0;0;0;La31.25Lo65.25;WS10M;a1997
I1539;0;0.0022;0.6402;0.5777;0.0247;0.0001;0;0;0;La31.25Lo65.25;WS10M;a1998
I1540;0;0.0021;0.6335;0.5834;0.0253;0.0001;0;0;0;La31.25Lo65.25;WS10M;a1999
I1541;0;0.0036;0.7066;0.5205;0.0198;0.0001;0;0;0;La31.25Lo65.25;WS10M;a2000
I1542;0;0.0024;0.6536;0.5662;0.0237;0.0001;0;0;0;La31.25Lo65.25;WS10M;a2001
I1543;0;0.0019;0.62;0.595;0.0264;0.0001;0;0;0;La31.25Lo65.25;WS10M;a2002
I1544;0;0.0022;0.6402;0.5777;0.0247;0.0001;0;0;0;La31.25Lo65.25;WS10M;a2003
I1545;0;0.0011;0.5528;0.6527;0.0327;0.0001;0;0;0;La31.25Lo65.25;WS10M;a2004
I1546;0;0.0021;0.6335;0.5834;0.0253;0.0001;0;0;0;La31.25Lo65.25;WS10M;a2005
I1547;0;0.0013;0.5729;0.6354;0.0307;0.0001;0;0;0;La31.25Lo65.25;WS10M;a2006
I1548;0;0.0041;0.7261;0.5035;0.0185;0.0001;0;0;0;La31.25Lo65.25;WS10M;a2007
I1549;0;0.005;0.7517;0.4812;0.0169;0.0001;0;0;0;La31.25Lo65.25;WS10M;a2008
I1550;0;0.0029;0.6803;0.5432;0.0217;0.0001;0;0;0;La31.25Lo65.25;WS10M;a2009
I1551;0;0.0031;0.6869;0.5375;0.0212;0.0001;0;0;0;La31.25Lo65.25;WS10M;a2010
I1552;0;0.0029;0.6803;0.5432;0.0217;0.0001;0;0;0;La31.25Lo65.25;WS10M;a2011
I1553;0;0.0015;0.5863;0.6239;0.0294;0.0001;0;0;0;La31.25Lo65.25;WS10M;a2012
I1554;0;0.002;0.6267;0.5892;0.0258;0.0001;0;0;0;La31.25Lo65.25;WS10M;a2013
I1555;0;0.0015;0.5863;0.6239;0.0294;0.0001;0;0;0;La31.25Lo65.25;WS10M;a2014
I1556;0;0.0028;0.6736;0.5489;0.0222;0.0001;0;0;0;La31.25Lo65.25;WS10M;a2015
I1557;0;0.0041;0.7261;0.5035;0.0185;0.0001;0;0;0;La31.25Lo65.25;WS10M;a2016
I1558;0;0.0025;0.6603;0.5604;0.0232;0.0001;0;0;0;La31.25Lo65.25;WS10M;a2017
I1559;0;0.0043;0.7326;0.4979;0.0181;0.0001;0;0;0;La31.25Lo65.25;WS10M;a2018
I1560;0;0.0052;0.758;0.4757;0.0166;0.0001;0;0;0;La31.25Lo65.25;WS10M;a2019
I1561;0;0;0.0561;0.9802;0.2471;0.0032;0;0;0.0001;La30.75Lo69.75;WS50M;a1981
I1562;0;0;0.0033;0.5834;0.6259;0.0224;0.0001;0;0.0003;La30.75Lo69.75;WS50M;a1982
I1563;0;0;0.035;0.9366;0.3074;0.0049;0;0;0.0002;La30.75Lo69.75;WS50M;a1983
I1564;0;0;0.0066;0.6926;0.5341;0.0152;0;0;0.0003;La30.75Lo69.75;WS50M;a1984
I1565;0;0;0.0592;0.9838;0.2406;0.0031;0;0;0.0001;La30.75Lo69.75;WS50M;a1985
I1566;0;0;0.0094;0.7481;0.4868;0.0124;0;0;0.0003;La30.75Lo69.75;WS50M;a1986
I1567;0;0;0.0253;0.8968;0.3505;0.0063;0;0;0.0002;La30.75Lo69.75;WS50M;a1987
I1568;0;0;0.0504;0.9721;0.2606;0.0036;0;0;0.0001;La30.75Lo69.75;WS50M;a1988
I1569;0;0;0.1052;0.9993;0.1734;0.0017;0;0;0.0001;La30.75Lo69.75;WS50M;a1989
I1570;0;0;0.0547;0.9783;0.2505;0.0033;0;0;0.0001;La30.75Lo69.75;WS50M;a1990
I1571;0;0;0.0294;0.9159;0.3305;0.0056;0;0;0.0002;La30.75Lo69.75;WS50M;a1991
I1572;0;0;0.0198;0.863;0.3838;0.0075;0;0;0.0002;La30.75Lo69.75;WS50M;a1992
I1573;0;0;0.0239;0.8887;0.3587;0.0065;0;0;0.0002;La30.75Lo69.75;WS50M;a1993
I1574;0;0;0.0286;0.9123;0.3345;0.0057;0;0;0.0002;La30.75Lo69.75;WS50M;a1994
I1575;0;0;0.0246;0.8928;0.3546;0.0064;0;0;0.0002;La30.75Lo69.75;WS50M;a1995
I1576;0;0;0.1446;0.9854;0.1397;0.0012;0;0;0.0001;La30.75Lo69.75;WS50M;a1996
I1577;0;0;0.0119;0.7853;0.4544;0.0106;0;0;0.0002;La30.75Lo69.75;WS50M;a1997
I1578;0;0;0.1863;0.96;0.115;0.0009;0;0;0.0001;La30.75Lo69.75;WS50M;a1998
I1579;0;0;0.1446;0.9854;0.1397;0.0012;0;0;0.0001;La30.75Lo69.75;WS50M;a1999
I1580;0;0;0.0561;0.9802;0.2471;0.0032;0;0;0.0001;La30.75Lo69.75;WS50M;a2000
I1581;0;0;0.0592;0.9838;0.2406;0.0031;0;0;0.0001;La30.75Lo69.75;WS50M;a2001
I1582;0;0;0.0198;0.863;0.3838;0.0075;0;0;0.0002;La30.75Lo69.75;WS50M;a2002
I1583;0;0;0.0477;0.9675;0.2675;0.0037;0;0;0.0001;La30.75Lo69.75;WS50M;a2003
I1584;0;0;0.0561;0.9802;0.2471;0.0032;0;0;0.0001;La30.75Lo69.75;WS50M;a2004
I1585;0;0;0.0224;0.8804;0.367;0.0068;0;0;0.0002;La30.75Lo69.75;WS50M;a2005
I1586;0;0;0.0198;0.863;0.3838;0.0075;0;0;0.0002;La30.75Lo69.75;WS50M;a2006
I1587;0;0;0.0294;0.9159;0.3305;0.0056;0;0;0.0002;La30.75Lo69.75;WS50M;a2007
I1588;0;0;0.1155;0.9971;0.1632;0.0016;0;0;0.0001;La30.75Lo69.75;WS50M;a2008
I1589;0;0;0.0312;0.9231;0.3227;0.0053;0;0;0.0002;La30.75Lo69.75;WS50M;a2009
I1590;0;0;0.0294;0.9159;0.3305;0.0056;0;0;0.0002;La30.75Lo69.75;WS50M;a2010
I1591;0;0;0.0576;0.982;0.2439;0.0032;0;0;0.0001;La30.75Lo69.75;WS50M;a2011
I1592;0;0;0.0331;0.93;0.315;0.0051;0;0;0.0002;La30.75Lo69.75;WS50M;a2012
I1593;0;0;0.0427;0.9574;0.2816;0.0041;0;0;0.0002;La30.75Lo69.75;WS50M;a2013
I1594;0;0;0.014;0.8108;0.4318;0.0095;0;0;0.0002;La30.75Lo69.75;WS50M;a2014
I1595;0;0;0.0104;0.7642;0.4728;0.0116;0;0;0.0003;La30.75Lo69.75;WS50M;a2015
I1596;0;0;0.034;0.9333;0.3112;0.005;0;0;0.0002;La30.75Lo69.75;WS50M;a2016
I1597;0;0;0.0111;0.7748;0.4636;0.0111;0;0;0.0002;La30.75Lo69.75;WS50M;a2017
I1598;0;0;0.0239;0.8887;0.3587;0.0065;0;0;0.0002;La30.75Lo69.75;WS50M;a2018
I1599;0;0;0.0439;0.96;0.278;0.004;0;0;0.0002;La30.75Lo69.75;WS50M;a2019
I1600;0;0.0001;0.3301;0.8447;0.0666;0.0004;0;0;0.0001;La30.75Lo69.75;WS10M;a1981
I1601;0;0;0.0675;0.9912;0.2247;0.0027;0;0;0.0001;La30.75Lo69.75;WS10M;a1982
I1602;0;0.0001;0.2683;0.8968;0.0828;0.0005;0;0;0.0001;La30.75Lo69.75;WS10M;a1983
I1603;0;0;0.1155;0.9971;0.1632;0.0016;0;0;0.0001;La30.75Lo69.75;WS10M;a1984
I1604;0;0.0001;0.3139;0.8585;0.0704;0.0004;0;0;0.0001;La30.75Lo69.75;WS10M;a1985
I1605;0;0;0.1182;0.9963;0.1608;0.0015;0;0;0.0001;La30.75Lo69.75;WS10M;a1986
I1606;0;0;0.227;0.93;0.097;0.0007;0;0;0.0001;La30.75Lo69.75;WS10M;a1987
I1607;0;0.0001;0.3139;0.8585;0.0704;0.0004;0;0;0.0001;La30.75Lo69.75;WS10M;a1988
I1608;0;0.0004;0.4172;0.7695;0.05;0.0002;0;0;0;La30.75Lo69.75;WS10M;a1989
I1609;0;0.0001;0.3139;0.8585;0.0704;0.0004;0;0;0.0001;La30.75Lo69.75;WS10M;a1990
I1610;0;0;0.2402;0.9196;0.0921;0.0006;0;0;0.0001;La30.75Lo69.75;WS10M;a1991
I1611;0;0;0.21;0.9429;0.1039;0.0008;0;0;0.0001;La30.75Lo69.75;WS10M;a1992
