ID;LOCALIDAD;PARAMETRO;ANO;V1_calma;V2_ventolina;V3_brisamuydebil;V4_brisadebilflojo;V5_brisamoderada;V6_brisafresca;V7_brisafuerte;v8_vientofuerte;v9_temporal
ID6723;La31-25_ Lo68-25;WS10M;A1995;0,00;0,00;0,220512821;0,773684211;0,00;0,00;0,00;0,00;0,00
ID6724;La31-25_ Lo68-25;WS10M;A1996;0,00;0,00;0,246153846;0,747368421;0,00;0,00;0,00;0,00;0,00
ID6725;La31-25_ Lo68-25;WS10M;A1997;0,00;0,00;0,235897436;0,757894737;0,00;0,00;0,00;0,00;0,00
ID6726;La31-25_ Lo68-25;WS10M;A1998;0,00;0,00;0,00;0,891304348;0,108695652;0,00;0,00;0,00;0,00
ID6727;La31-25_ Lo68-25;WS10M;A1999;0,00;0,00;0,2;0,794736842;0,00;0,00;0,00;0,00;0,00
ID6728;La31-25_ Lo68-25;WS10M;A2000;0,00;0,00;0,328205128;0,663157895;0,00;0,00;0,00;0,00;0,00
ID6729;La31-25_ Lo68-25;WS10M;A2001;0,00;0,00;0,076923077;0,921052632;0,00;0,00;0,00;0,00;0,00
ID6730;La31-25_ Lo68-25;WS10M;A2002;0,00;0,00;0,148717949;0,847368421;0,00;0,00;0,00;0,00;0,00
ID6731;La31-25_ Lo68-25;WS10M;A2003;0,00;0,00;0,18974359;0,805263158;0,00;0,00;0,00;0,00;0,00
ID6732;La31-25_ Lo68-25;WS10M;A2004;0,00;0,00;0,117948718;0,878947368;0,00;0,00;0,00;0,00;0,00
ID6733;La31-25_ Lo68-25;WS10M;A2005;0,00;0,00;0,225641026;0,768421053;0,00;0,00;0,00;0,00;0,00
ID6734;La31-25_ Lo68-25;WS10M;A2006;0,00;0,00;0,082051282;0,915789474;0,00;0,00;0,00;0,00;0,00
ID6735;La31-25_ Lo68-25;WS10M;A2007;0,00;0,00;0,2;0,794736842;0,00;0,00;0,00;0,00;0,00
ID6736;La31-25_ Lo68-25;WS10M;A2008;0,00;0,00;0,235897436;0,757894737;0,00;0,00;0,00;0,00;0,00
ID6737;La31-25_ Lo68-25;WS10M;A2009;0,00;0,00;0,00;0,965217391;0,034782609;0,00;0,00;0,00;0,00
ID6738;La31-25_ Lo68-25;WS10M;A2010;0,00;0,00;0,194871795;0,8;0,00;0,00;0,00;0,00;0,00
ID6739;La31-25_ Lo68-25;WS10M;A2011;0,00;0,00;0,107692308;0,889473684;0,00;0,00;0,00;0,00;0,00
ID6740;La31-25_ Lo68-25;WS10M;A2012;0,00;0,00;0,087179487;0,910526316;0,00;0,00;0,00;0,00;0,00
ID6741;La31-25_ Lo68-25;WS10M;A2013;0,00;0,00;0,00;0,995652174;0,004347826;0,00;0,00;0,00;0,00
ID6742;La31-25_ Lo68-25;WS10M;A2014;0,00;0,00;0,143589744;0,852631579;0,00;0,00;0,00;0,00;0,00
ID6743;La31-25_ Lo68-25;WS10M;A2015;0,00;0,00;0,369230769;0,621052632;0,00;0,00;0,00;0,00;0,00
ID6744;La31-25_ Lo68-25;WS10M;A2016;0,00;0,00;0,353846154;0,636842105;0,00;0,00;0,00;0,00;0,00
ID6745;La31-25_ Lo68-25;WS10M;A2017;0,00;0,00;0,082051282;0,915789474;0,00;0,00;0,00;0,00;0,00
ID6746;La31-25_ Lo68-25;WS10M;A2018;0,00;0,00;0,430769231;0,557894737;0,00;0,00;0,00;0,00;0,00
ID6747;La31-25_ Lo68-25;WS10M;A2019;0,00;0,00;0,246153846;0,747368421;0,00;0,00;0,00;0,00;0,00
ID6748;La31-25_ Lo68-25;WS50M;A1981;0,00;0,00;0,00;0,686956522;0,313043478;0,00;0,00;0,00;0,00
ID6749;La31-25_ Lo68-25;WS50M;A1982;0,00;0,00;0,00;0,552173913;0,447826087;0,00;0,00;0,00;0,00
ID6750;La31-25_ Lo68-25;WS50M;A1983;0,00;0,00;0,00;0,695652174;0,304347826;0,00;0,00;0,00;0,00
ID6751;La31-25_ Lo68-25;WS50M;A1984;0,00;0,00;0,00;0,582608696;0,417391304;0,00;0,00;0,00;0,00
ID6752;La31-25_ Lo68-25;WS50M;A1985;0,00;0,00;0,00;0,695652174;0,304347826;0,00;0,00;0,00;0,00
ID6753;La31-25_ Lo68-25;WS50M;A1986;0,00;0,00;0,00;0,47826087;0,52173913;0,00;0,00;0,00;0,00
ID6754;La31-25_ Lo68-25;WS50M;A1987;0,00;0,00;0,00;0,482608696;0,517391304;0,00;0,00;0,00;0,00
ID6755;La31-25_ Lo68-25;WS50M;A1988;0,00;0,00;0,00;0,652173913;0,347826087;0,00;0,00;0,00;0,00
ID6756;La31-25_ Lo68-25;WS50M;A1989;0,00;0,00;0,00;0,643478261;0,356521739;0,00;0,00;0,00;0,00
ID6757;La31-25_ Lo68-25;WS50M;A1990;0,00;0,00;0,00;0,669565217;0,330434783;0,00;0,00;0,00;0,00
ID6758;La31-25_ Lo68-25;WS50M;A1991;0,00;0,00;0,00;0,560869565;0,439130435;0,00;0,00;0,00;0,00
ID6759;La31-25_ Lo68-25;WS50M;A1992;0,00;0,00;0,00;0,786956522;0,213043478;0,00;0,00;0,00;0,00
ID6760;La31-25_ Lo68-25;WS50M;A1993;0,00;0,00;0,00;0,717391304;0,282608696;0,00;0,00;0,00;0,00
ID6761;La31-25_ Lo68-25;WS50M;A1994;0,00;0,00;0,00;0,473913043;0,526086957;0,00;0,00;0,00;0,00
ID6762;La31-25_ Lo68-25;WS50M;A1995;0,00;0,00;0,00;0,582608696;0,417391304;0,00;0,00;0,00;0,00
ID6763;La31-25_ Lo68-25;WS50M;A1996;0,00;0,00;0,00;0,643478261;0,356521739;0,00;0,00;0,00;0,00
ID6764;La31-25_ Lo68-25;WS50M;A1997;0,00;0,00;0,00;0,604347826;0,395652174;0,00;0,00;0,00;0,00
ID6765;La31-25_ Lo68-25;WS50M;A1998;0,00;0,00;0,00;0,273913043;0,726086957;0,00;0,00;0,00;0,00
ID6766;La31-25_ Lo68-25;WS50M;A1999;0,00;0,00;0,00;0,57826087;0,42173913;0,00;0,00;0,00;0,00
ID6767;La31-25_ Lo68-25;WS50M;A2000;0,00;0,00;0,00;0,7;0,3;0,00;0,00;0,00;0,00
ID6768;La31-25_ Lo68-25;WS50M;A2001;0,00;0,00;0,00;0,560869565;0,439130435;0,00;0,00;0,00;0,00
ID6769;La31-25_ Lo68-25;WS50M;A2002;0,00;0,00;0,00;0,530434783;0,469565217;0,00;0,00;0,00;0,00
ID6770;La31-25_ Lo68-25;WS50M;A2003;0,00;0,00;0,00;0,569565217;0,430434783;0,00;0,00;0,00;0,00
ID6771;La31-25_ Lo68-25;WS50M;A2004;0,00;0,00;0,00;0,482608696;0,517391304;0,00;0,00;0,00;0,00
ID6772;La31-25_ Lo68-25;WS50M;A2005;0,00;0,00;0,00;0,573913043;0,426086957;0,00;0,00;0,00;0,00
ID6773;La31-25_ Lo68-25;WS50M;A2006;0,00;0,00;0,00;0,42173913;0,57826087;0,00;0,00;0,00;0,00
ID6774;La31-25_ Lo68-25;WS50M;A2007;0,00;0,00;0,00;0,595652174;0,404347826;0,00;0,00;0,00;0,00
ID6775;La31-25_ Lo68-25;WS50M;A2008;0,00;0,00;0,00;0,608695652;0,391304348;0,00;0,00;0,00;0,00
ID6776;La31-25_ Lo68-25;WS50M;A2009;0,00;0,00;0,00;0,365217391;0,634782609;0,00;0,00;0,00;0,00
ID6777;La31-25_ Lo68-25;WS50M;A2010;0,00;0,00;0,00;0,573913043;0,426086957;0,00;0,00;0,00;0,00
ID6778;La31-25_ Lo68-25;WS50M;A2011;0,00;0,00;0,00;0,473913043;0,526086957;0,00;0,00;0,00;0,00
ID6779;La31-25_ Lo68-25;WS50M;A2012;0,00;0,00;0,00;0,517391304;0,482608696;0,00;0,00;0,00;0,00
ID6780;La31-25_ Lo68-25;WS50M;A2013;0,00;0,00;0,00;0,439130435;0,560869565;0,00;0,00;0,00;0,00
ID6781;La31-25_ Lo68-25;WS50M;A2014;0,00;0,00;0,00;0,552173913;0,447826087;0,00;0,00;0,00;0,00
ID6782;La31-25_ Lo68-25;WS50M;A2015;0,00;0,00;0,00;0,804347826;0,195652174;0,00;0,00;0,00;0,00
ID6783;La31-25_ Lo68-25;WS50M;A2016;0,00;0,00;0,00;0,8;0,2;0,00;0,00;0,00;0,00
ID6784;La31-25_ Lo68-25;WS50M;A2017;0,00;0,00;0,00;0,52173913;0,47826087;0,00;0,00;0,00;0,00
ID6785;La31-25_ Lo68-25;WS50M;A2018;0,00;0,00;0,00;0,82173913;0,17826087;0,00;0,00;0,00;0,00
ID6786;La31-25_ Lo68-25;WS50M;A2019;0,00;0,00;0,00;0,673913043;0,326086957;0,00;0,00;0,00;0,00
ID6787;La31-25_ Lo68-75;WS10M;A1981;0,00;0,00;0,38974359;0,6;0,00;0,00;0,00;0,00;0,00
ID6788;La31-25_ Lo68-75;WS10M;A1982;0,00;0,00;0,374358974;0,615789474;0,00;0,00;0,00;0,00;0,00
ID6789;La31-25_ Lo68-75;WS10M;A1983;0,00;0,00;0,317948718;0,673684211;0,00;0,00;0,00;0,00;0,00
ID6790;La31-25_ Lo68-75;WS10M;A1984;0,00;0,00;0,358974359;0,631578947;0,00;0,00;0,00;0,00;0,00
ID6791;La31-25_ Lo68-75;WS10M;A1985;0,00;0,00;0,405128205;0,584210526;0,00;0,00;0,00;0,00;0,00
ID6792;La31-25_ Lo68-75;WS10M;A1986;0,00;0,00;0,343589744;0,647368421;0,00;0,00;0,00;0,00;0,00
ID6793;La31-25_ Lo68-75;WS10M;A1987;0,00;0,00;0,256410256;0,736842105;0,00;0,00;0,00;0,00;0,00
ID6794;La31-25_ Lo68-75;WS10M;A1988;0,00;0,00;0,523076923;0,463157895;0,00;0,00;0,00;0,00;0,00
ID6795;La31-25_ Lo68-75;WS10M;A1989;0,00;0,00;0,492307692;0,494736842;0,00;0,00;0,00;0,00;0,00
ID6796;La31-25_ Lo68-75;WS10M;A1990;0,00;0,00;0,435897436;0,552631579;0,00;0,00;0,00;0,00;0,00
ID6797;La31-25_ Lo68-75;WS10M;A1991;0,00;0,00;0,317948718;0,673684211;0,00;0,00;0,00;0,00;0,00
ID6798;La31-25_ Lo68-75;WS10M;A1992;0,00;0,00;0,512820513;0,473684211;0,00;0,00;0,00;0,00;0,00
ID6799;La31-25_ Lo68-75;WS10M;A1993;0,00;0,00;0,415384615;0,573684211;0,00;0,00;0,00;0,00;0,00
ID6800;La31-25_ Lo68-75;WS10M;A1994;0,00;0,00;0,323076923;0,668421053;0,00;0,00;0,00;0,00;0,00
ID6801;La31-25_ Lo68-75;WS10M;A1995;0,00;0,00;0,441025641;0,547368421;0,00;0,00;0,00;0,00;0,00
ID6802;La31-25_ Lo68-75;WS10M;A1996;0,00;0,00;0,446153846;0,542105263;0,00;0,00;0,00;0,00;0,00
ID6803;La31-25_ Lo68-75;WS10M;A1997;0,00;0,00;0,302564103;0,689473684;0,00;0,00;0,00;0,00;0,00
ID6804;La31-25_ Lo68-75;WS10M;A1998;0,00;0,00;0,158974359;0,836842105;0,00;0,00;0,00;0,00;0,00
ID6805;La31-25_ Lo68-75;WS10M;A1999;0,00;0,00;0,164102564;0,831578947;0,00;0,00;0,00;0,00;0,00
ID6806;La31-25_ Lo68-75;WS10M;A2000;0,00;0,00;0,38974359;0,6;0,00;0,00;0,00;0,00;0,00
ID6807;La31-25_ Lo68-75;WS10M;A2001;0,00;0,00;0,364102564;0,626315789;0,00;0,00;0,00;0,00;0,00
ID6808;La31-25_ Lo68-75;WS10M;A2002;0,00;0,00;0,379487179;0,610526316;0,00;0,00;0,00;0,00;0,00
ID6809;La31-25_ Lo68-75;WS10M;A2003;0,00;0,00;0,317948718;0,673684211;0,00;0,00;0,00;0,00;0,00
ID6810;La31-25_ Lo68-75;WS10M;A2004;0,00;0,00;0,123076923;0,873684211;0,00;0,00;0,00;0,00;0,00
ID6811;La31-25_ Lo68-75;WS10M;A2005;0,00;0,00;0,512820513;0,473684211;0,00;0,00;0,00;0,00;0,00
ID6812;La31-25_ Lo68-75;WS10M;A2006;0,00;0,00;0,317948718;0,673684211;0,00;0,00;0,00;0,00;0,00
ID6813;La31-25_ Lo68-75;WS10M;A2007;0,00;0,00;0,394871795;0,594736842;0,00;0,00;0,00;0,00;0,00
ID6814;La31-25_ Lo68-75;WS10M;A2008;0,00;0,00;0,435897436;0,552631579;0,00;0,00;0,00;0,00;0,00
ID6815;La31-25_ Lo68-75;WS10M;A2009;0,00;0,00;0,184615385;0,810526316;0,00;0,00;0,00;0,00;0,00
ID6816;La31-25_ Lo68-75;WS10M;A2010;0,00;0,00;0,517948718;0,468421053;0,00;0,00;0,00;0,00;0,00
ID6817;La31-25_ Lo68-75;WS10M;A2011;0,00;0,00;0,307692308;0,684210526;0,00;0,00;0,00;0,00;0,00
ID6818;La31-25_ Lo68-75;WS10M;A2012;0,00;0,00;0,441025641;0,547368421;0,00;0,00;0,00;0,00;0,00
ID6819;La31-25_ Lo68-75;WS10M;A2013;0,00;0,00;0,369230769;0,621052632;0,00;0,00;0,00;0,00;0,00
ID6820;La31-25_ Lo68-75;WS10M;A2014;0,00;0,00;0,38974359;0,6;0,00;0,00;0,00;0,00;0,00
ID6821;La31-25_ Lo68-75;WS10M;A2015;0,00;0,00;0,558974359;0,426315789;0,00;0,00;0,00;0,00;0,00
ID6822;La31-25_ Lo68-75;WS10M;A2016;0,00;0,00;0,538461538;0,447368421;0,00;0,00;0,00;0,00;0,00
ID6823;La31-25_ Lo68-75;WS10M;A2017;0,00;0,00;0,271794872;0,721052632;0,00;0,00;0,00;0,00;0,00
ID6824;La31-25_ Lo68-75;WS10M;A2018;0,00;0,00;0,317948718;0,673684211;0,00;0,00;0,00;0,00;0,00
ID6825;La31-25_ Lo68-75;WS10M;A2019;0,00;0,00;0,384615385;0,605263158;0,00;0,00;0,00;0,00;0,00
ID6826;La31-25_ Lo68-75;WS50M;A1981;0,00;0,00;0,00;0,830434783;0,169565217;0,00;0,00;0,00;0,00
ID6827;La31-25_ Lo68-75;WS50M;A1982;0,00;0,00;0,00;0,856521739;0,143478261;0,00;0,00;0,00;0,00
ID6828;La31-25_ Lo68-75;WS50M;A1983;0,00;0,00;0,00;0,726086957;0,273913043;0,00;0,00;0,00;0,00
ID6829;La31-25_ Lo68-75;WS50M;A1984;0,00;0,00;0,00;0,795652174;0,204347826;0,00;0,00;0,00;0,00
ID6830;La31-25_ Lo68-75;WS50M;A1985;0,00;0,00;0,00;0,891304348;0,108695652;0,00;0,00;0,00;0,00
ID6831;La31-25_ Lo68-75;WS50M;A1986;0,00;0,00;0,00;0,808695652;0,191304348;0,00;0,00;0,00;0,00
ID6832;La31-25_ Lo68-75;WS50M;A1987;0,00;0,00;0,00;0,639130435;0,360869565;0,00;0,00;0,00;0,00
ID6833;La31-25_ Lo68-75;WS50M;A1988;0,00;0,00;0,00;0,965217391;0,034782609;0,00;0,00;0,00;0,00
ID6834;La31-25_ Lo68-75;WS50M;A1989;0,00;0,00;0,015384615;0,984210526;0,00;0,00;0,00;0,00;0,00
ID6835;La31-25_ Lo68-75;WS50M;A1990;0,00;0,00;0,00;0,895652174;0,104347826;0,00;0,00;0,00;0,00
ID6836;La31-25_ Lo68-75;WS50M;A1991;0,00;0,00;0,00;0,782608696;0,217391304;0,00;0,00;0,00;0,00
ID6837;La31-25_ Lo68-75;WS50M;A1992;0,00;0,00;0,00;0,97826087;0,02173913;0,00;0,00;0,00;0,00
ID6838;La31-25_ Lo68-75;WS50M;A1993;0,00;0,00;0,00;0,92173913;0,07826087;0,00;0,00;0,00;0,00
ID6839;La31-25_ Lo68-75;WS50M;A1994;0,00;0,00;0,00;0,730434783;0,269565217;0,00;0,00;0,00;0,00
ID6840;La31-25_ Lo68-75;WS50M;A1995;0,00;0,00;0,00;0,917391304;0,082608696;0,00;0,00;0,00;0,00
ID6841;La31-25_ Lo68-75;WS50M;A1996;0,00;0,00;0,00;0,917391304;0,082608696;0,00;0,00;0,00;0,00
ID6842;La31-25_ Lo68-75;WS50M;A1997;0,00;0,00;0,00;0,67826087;0,32173913;0,00;0,00;0,00;0,00
ID6843;La31-25_ Lo68-75;WS50M;A1998;0,00;0,00;0,00;0,656521739;0,343478261;0,00;0,00;0,00;0,00
ID6844;La31-25_ Lo68-75;WS50M;A1999;0,00;0,00;0,00;0,595652174;0,404347826;0,00;0,00;0,00;0,00
ID6845;La31-25_ Lo68-75;WS50M;A2000;0,00;0,00;0,00;0,847826087;0,152173913;0,00;0,00;0,00;0,00
ID6846;La31-25_ Lo68-75;WS50M;A2001;0,00;0,00;0,00;0,982608696;0,017391304;0,00;0,00;0,00;0,00
ID6847;La31-25_ Lo68-75;WS50M;A2002;0,00;0,00;0,00;0,839130435;0,160869565;0,00;0,00;0,00;0,00
ID6848;La31-25_ Lo68-75;WS50M;A2003;0,00;0,00;0,00;0,756521739;0,243478261;0,00;0,00;0,00;0,00
ID6849;La31-25_ Lo68-75;WS50M;A2004;0,00;0,00;0,00;0,573913043;0,426086957;0,00;0,00;0,00;0,00
ID6850;La31-25_ Lo68-75;WS50M;A2005;0,00;0,00;0,051282051;0,947368421;0,00;0,00;0,00;0,00;0,00
ID6851;La31-25_ Lo68-75;WS50M;A2006;0,00;0,00;0,00;0,747826087;0,252173913;0,00;0,00;0,00;0,00
ID6852;La31-25_ Lo68-75;WS50M;A2007;0,00;0,00;0,00;0,9;0,1;0,00;0,00;0,00;0,00
ID6853;La31-25_ Lo68-75;WS50M;A2008;0,00;0,00;0,00;0,943478261;0,056521739;0,00;0,00;0,00;0,00
ID6854;La31-25_ Lo68-75;WS50M;A2009;0,00;0,00;0,00;0,691304348;0,308695652;0,00;0,00;0,00;0,00
ID6855;La31-25_ Lo68-75;WS50M;A2010;0,00;0,00;0,020512821;0,978947368;0,00;0,00;0,00;0,00;0,00
ID6856;La31-25_ Lo68-75;WS50M;A2011;0,00;0,00;0,00;0,726086957;0,273913043;0,00;0,00;0,00;0,00
ID6857;La31-25_ Lo68-75;WS50M;A2012;0,00;0,00;0,00;0,969565217;0,030434783;0,00;0,00;0,00;0,00
ID6858;La31-25_ Lo68-75;WS50M;A2013;0,00;0,00;0,00;0,886956522;0,113043478;0,00;0,00;0,00;0,00
ID6859;La31-25_ Lo68-75;WS50M;A2014;0,00;0,00;0,00;0,813043478;0,186956522;0,00;0,00;0,00;0,00
ID6860;La31-25_ Lo68-75;WS50M;A2015;0,00;0,00;0,035897436;0,963157895;0,00;0,00;0,00;0,00;0,00
ID6861;La31-25_ Lo68-75;WS50M;A2016;0,00;0,00;0,117948718;0,878947368;0,00;0,00;0,00;0,00;0,00
ID6862;La31-25_ Lo68-75;WS50M;A2017;0,00;0,00;0,00;0,791304348;0,208695652;0,00;0,00;0,00;0,00
ID6863;La31-25_ Lo68-75;WS50M;A2018;0,00;0,00;0,00;0,72173913;0,27826087;0,00;0,00;0,00;0,00
ID6864;La31-25_ Lo68-75;WS50M;A2019;0,00;0,00;0,00;0,860869565;0,139130435;0,00;0,00;0,00;0,00
ID6865;La31-25_ Lo69-25;WS10M;A1981;0,00;0,00;0,466666667;0,521052632;0,00;0,00;0,00;0,00;0,00
ID6866;La31-25_ Lo69-25;WS10M;A1982;0,00;0,00;0,276923077;0,715789474;0,00;0,00;0,00;0,00;0,00
ID6867;La31-25_ Lo69-25;WS10M;A1983;0,00;0,00;0,605128205;0,378947368;0,00;0,00;0,00;0,00;0,00
ID6868;La31-25_ Lo69-25;WS10M;A1984;0,00;0,00;0,430769231;0,557894737;0,00;0,00;0,00;0,00;0,00
ID6869;La31-25_ Lo69-25;WS10M;A1985;0,00;0,00;0,594871795;0,389473684;0,00;0,00;0,00;0,00;0,00
ID6870;La31-25_ Lo69-25;WS10M;A1986;0,00;0,00;0,38974359;0,6;0,00;0,00;0,00;0,00;0,00
ID6871;La31-25_ Lo69-25;WS10M;A1987;0,00;0,00;0,528205128;0,457894737;0,00;0,00;0,00;0,00;0,00
ID6872;La31-25_ Lo69-25;WS10M;A1988;0,00;0,00;0,620512821;0,363157895;0,00;0,00;0,00;0,00;0,00
ID6873;La31-25_ Lo69-25;WS10M;A1989;0,00;0,00;0,707692308;0,273684211;0,00;0,00;0,00;0,00;0,00
ID6874;La31-25_ Lo69-25;WS10M;A1990;0,00;0,00;0,533333333;0,452631579;0,00;0,00;0,00;0,00;0,00
ID6875;La31-25_ Lo69-25;WS10M;A1991;0,00;0,00;0,641025641;0,342105263;0,00;0,00;0,00;0,00;0,00
ID6876;La31-25_ Lo69-25;WS10M;A1992;0,00;0,00;0,651282051;0,331578947;0,00;0,00;0,00;0,00;0,00
ID6877;La31-25_ Lo69-25;WS10M;A1993;0,00;0,00;0,841025641;0,136842105;0,00;0,00;0,00;0,00;0,00
ID6878;La31-25_ Lo69-25;WS10M;A1994;0,00;0,00;0,451282051;0,536842105;0,00;0,00;0,00;0,00;0,00
ID6879;La31-25_ Lo69-25;WS10M;A1995;0,00;0,00;0,697435897;0,284210526;0,00;0,00;0,00;0,00;0,00
ID6880;La31-25_ Lo69-25;WS10M;A1996;0,00;0,00;0,630769231;0,352631579;0,00;0,00;0,00;0,00;0,00
ID6881;La31-25_ Lo69-25;WS10M;A1997;0,00;0,00;0,338461538;0,652631579;0,00;0,00;0,00;0,00;0,00
ID6882;La31-25_ Lo69-25;WS10M;A1998;0,00;0,00;0,692307692;0,289473684;0,00;0,00;0,00;0,00;0,00
ID6883;La31-25_ Lo69-25;WS10M;A1999;0,00;0,00;0,343589744;0,647368421;0,00;0,00;0,00;0,00;0,00
ID6884;La31-25_ Lo69-25;WS10M;A2000;0,00;0,00;0,358974359;0,631578947;0,00;0,00;0,00;0,00;0,00
ID6885;La31-25_ Lo69-25;WS10M;A2001;0,00;0,00;0,774358974;0,205263158;0,00;0,00;0,00;0,00;0,00
ID6886;La31-25_ Lo69-25;WS10M;A2002;0,00;0,00;0,692307692;0,289473684;0,00;0,00;0,00;0,00;0,00
ID6887;La31-25_ Lo69-25;WS10M;A2003;0,00;0,00;0,517948718;0,468421053;0,00;0,00;0,00;0,00;0,00
ID6888;La31-25_ Lo69-25;WS10M;A2004;0,00;0,00;0,405128205;0,584210526;0,00;0,00;0,00;0,00;0,00
ID6889;La31-25_ Lo69-25;WS10M;A2005;0,00;0,00;0,856410256;0,121052632;0,00;0,00;0,00;0,00;0,00
ID6890;La31-25_ Lo69-25;WS10M;A2006;0,00;0,00;0,553846154;0,431578947;0,00;0,00;0,00;0,00;0,00
ID6891;La31-25_ Lo69-25;WS10M;A2007;0,00;0,00;0,748717949;0,231578947;0,00;0,00;0,00;0,00;0,00
ID6892;La31-25_ Lo69-25;WS10M;A2008;0,00;0,00;0,702564103;0,278947368;0,00;0,00;0,00;0,00;0,00
ID6893;La31-25_ Lo69-25;WS10M;A2009;0,00;0,00;0,507692308;0,478947368;0,00;0,00;0,00;0,00;0,00
ID6894;La31-25_ Lo69-25;WS10M;A2010;0,00;0,00;0,774358974;0,205263158;0,00;0,00;0,00;0,00;0,00
ID6895;La31-25_ Lo69-25;WS10M;A2011;0,00;0,00;0,594871795;0,389473684;0,00;0,00;0,00;0,00;0,00
ID6896;La31-25_ Lo69-25;WS10M;A2012;0,00;0,00;0,615384615;0,368421053;0,00;0,00;0,00;0,00;0,00
ID6897;La31-25_ Lo69-25;WS10M;A2013;0,00;0,00;0,635897436;0,347368421;0,00;0,00;0,00;0,00;0,00
ID6898;La31-25_ Lo69-25;WS10M;A2014;0,00;0,00;0,338461538;0,652631579;0,00;0,00;0,00;0,00;0,00
ID6899;La31-25_ Lo69-25;WS10M;A2015;0,00;0,00;0,425641026;0,563157895;0,00;0,00;0,00;0,00;0,00
ID6900;La31-25_ Lo69-25;WS10M;A2016;0,00;0,00;0,728205128;0,252631579;0,00;0,00;0,00;0,00;0,00
ID6901;La31-25_ Lo69-25;WS10M;A2017;0,00;0,00;0,564102564;0,421052632;0,00;0,00;0,00;0,00;0,00
ID6902;La31-25_ Lo69-25;WS10M;A2018;0,00;0,00;0,369230769;0,621052632;0,00;0,00;0,00;0,00;0,00
ID6903;La31-25_ Lo69-25;WS10M;A2019;0,00;0,00;0,635897436;0,347368421;0,00;0,00;0,00;0,00;0,00
ID6904;La31-25_ Lo69-25;WS50M;A1981;0,00;0,00;0,005128205;0,994736842;0,00;0,00;0,00;0,00;0,00
ID6905;La31-25_ Lo69-25;WS50M;A1982;0,00;0,00;0,00;0,786956522;0,213043478;0,00;0,00;0,00;0,00
ID6906;La31-25_ Lo69-25;WS50M;A1983;0,00;0,00;0,164102564;0,831578947;0,00;0,00;0,00;0,00;0,00
ID6907;La31-25_ Lo69-25;WS50M;A1984;0,00;0,00;0,00;0,882608696;0,117391304;0,00;0,00;0,00;0,00
ID6908;La31-25_ Lo69-25;WS50M;A1985;0,00;0,00;0,148717949;0,847368421;0,00;0,00;0,00;0,00;0,00
ID6909;La31-25_ Lo69-25;WS50M;A1986;0,00;0,00;0,00;0,87826087;0,12173913;0,00;0,00;0,00;0,00
ID6910;La31-25_ Lo69-25;WS50M;A1987;0,00;0,00;0,00;0,982608696;0,017391304;0,00;0,00;0,00;0,00
ID6911;La31-25_ Lo69-25;WS50M;A1988;0,00;0,00;0,164102564;0,831578947;0,00;0,00;0,00;0,00;0,00
ID6912;La31-25_ Lo69-25;WS50M;A1989;0,00;0,00;0,317948718;0,673684211;0,00;0,00;0,00;0,00;0,00
ID6913;La31-25_ Lo69-25;WS50M;A1990;0,00;0,00;0,051282051;0,947368421;0,00;0,00;0,00;0,00;0,00
ID6914;La31-25_ Lo69-25;WS50M;A1991;0,00;0,00;0,133333333;0,863157895;0,00;0,00;0,00;0,00;0,00
ID6915;La31-25_ Lo69-25;WS50M;A1992;0,00;0,00;0,194871795;0,8;0,00;0,00;0,00;0,00;0,00
ID6916;La31-25_ Lo69-25;WS50M;A1993;0,00;0,00;0,430769231;0,557894737;0,00;0,00;0,00;0,00;0,00
ID6917;La31-25_ Lo69-25;WS50M;A1994;0,00;0,00;0,00;0,9;0,1;0,00;0,00;0,00;0,00
ID6918;La31-25_ Lo69-25;WS50M;A1995;0,00;0,00;0,312820513;0,678947368;0,00;0,00;0,00;0,00;0,00
ID6919;La31-25_ Lo69-25;WS50M;A1996;0,00;0,00;0,276923077;0,715789474;0,00;0,00;0,00;0,00;0,00
ID6920;La31-25_ Lo69-25;WS50M;A1997;0,00;0,00;0,00;0,704347826;0,295652174;0,00;0,00;0,00;0,00
ID6921;La31-25_ Lo69-25;WS50M;A1998;0,00;0,00;0,323076923;0,668421053;0,00;0,00;0,00;0,00;0,00
ID6922;La31-25_ Lo69-25;WS50M;A1999;0,00;0,00;0,00;0,791304348;0,208695652;0,00;0,00;0,00;0,00
ID6923;La31-25_ Lo69-25;WS50M;A2000;0,00;0,00;0,00;0,826086957;0,173913043;0,00;0,00;0,00;0,00
ID6924;La31-25_ Lo69-25;WS50M;A2001;0,00;0,00;0,497435897;0,489473684;0,00;0,00;0,00;0,00;0,00
ID6925;La31-25_ Lo69-25;WS50M;A2002;0,00;0,00;0,169230769;0,826315789;0,00;0,00;0,00;0,00;0,00
ID6926;La31-25_ Lo69-25;WS50M;A2003;0,00;0,00;0,030769231;0,968421053;0,00;0,00;0,00;0,00;0,00
ID6927;La31-25_ Lo69-25;WS50M;A2004;0,00;0,00;0,00;0,917391304;0,082608696;0,00;0,00;0,00;0,00
ID6928;La31-25_ Lo69-25;WS50M;A2005;0,00;0,00;0,548717949;0,436842105;0,00;0,00;0,00;0,00;0,00
ID6929;La31-25_ Lo69-25;WS50M;A2006;0,00;0,00;0,066666667;0,931578947;0,00;0,00;0,00;0,00;0,00
